rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1408109389035399376,,237,,1408109389,35235181,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109389035546328,,238,,1408109389,35270647,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109389035550433,,239,,1408109389,35303323,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1495, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109389035554614,,240,,1408109389,35349167,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109389550456136,,241,,1408109389,550195093,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109389550467466,,242,,1408109389,550252046,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109389557630894,,243,,1408109389,557263082,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109389557635708,,244,,1408109389,557288478,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109389557665435,,245,,1408109389,557306825,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109389557724113,,246,,1408109389,557329906,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1493, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109389557733260,,247,,1408109389,557411047,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109390064749573,,248,,1408109390,64565553,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109390065000986,,249,,1408109390,64602779,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109390065041495,,250,,1408109390,64623586,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109390065072491,,251,,1408109390,64663482,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1495, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109390065079333,,252,,1408109390,64723955,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109390613999037,,253,,1408109390,613781302,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109390614010019,,254,,1408109390,613848311,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109390619767142,,255,,1408109390,619653150,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109390619934280,,256,,1408109390,619691595,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109390620060408,,257,,1408109390,619726844,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109390620075597,,258,,1408109390,619765013,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1502, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109390620080593,,259,,1408109390,619811347,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109391197151264,,260,,1408109391,196969044,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109391197260781,,261,,1408109391,197015242,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109391197278753,,262,,1408109391,197051541,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109391197302181,,263,,1408109391,197083601,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1515, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109391197337573,,264,,1408109391,197128028,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109391448054192,,265,,1408109391,447845290,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109391448079594,,266,,1408109391,447897585,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109391713456181,,267,,1408109391,713267757,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109391713621425,,268,,1408109391,713305521,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109391713631994,,269,,1408109391,713323852,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109391713638470,,270,,1408109391,713364785,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1524, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109391713667954,,271,,1408109391,713411952,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109392272516105,,272,,1408109392,272325303,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109392272525586,,273,,1408109392,272373285,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109392272629277,,274,,1408109392,272400122,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109392272648400,,275,,1408109392,272421482,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1537, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109392272655537,,276,,1408109392,272456170,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109392745734711,,277,,1408109392,745522590,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109392745747384,,278,,1408109392,745571115,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109392745946517,,279,,1408109392,745603461,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109392745953551,,280,,1408109392,745639516,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1549, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109392746011898,,281,,1408109392,745693157,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109393304831590,,282,,1408109393,304621520,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109393305122418,,283,,1408109393,304651538,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109393305131379,,284,,1408109393,304670227,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109393305137060,,285,,1408109393,304710787,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1574, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109393305141593,,286,,1408109393,304757315,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109393471934501,,287,,1408109393,471614922,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109393471943898,,288,,1408109393,471673198,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109393879131039,,289,,1408109393,878962582,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109393879292808,,290,,1408109393,878991286,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109393879314187,,291,,1408109393,879018031,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109393879324024,,292,,1408109393,879057249,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1599, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109393879330952,,293,,1408109393,879116616,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109394325231824,,294,,1408109394,324989248,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109394325260412,,295,,1408109394,325018179,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109394325269861,,296,,1408109394,325036673,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109394325277726,,297,,1408109394,325057954,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1610, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109394325315986,,298,,1408109394,325105413,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109394492171413,,299,,1408109394,491961847,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109394492211392,,300,,1408109394,492025963,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109395423716520,,301,,1408109395,423448470,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109395423724269,,302,,1408109395,423509462,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109395430621439,,303,,1408109395,430472217,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109395430752004,,304,,1408109395,430508487,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109395430757953,,305,,1408109395,430542228,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109395430762795,,306,,1408109395,430575189,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1592, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109395430862325,,307,,1408109395,430650989,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109395940963957,,308,,1408109395,940796355,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109395941093836,,309,,1408109395,940826202,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109395941103801,,310,,1408109395,940844434,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109395941124682,,311,,1408109395,940871800,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1555, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109395941290486,,312,,1408109395,940921305,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109396379995040,,313,,1408109396,379745733,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109396380002886,,314,,1408109396,379812036,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109396414946617,,315,,1408109396,414807833,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109396415026009,,316,,1408109396,414849043,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109396415039283,,317,,1408109396,414884967,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109396415287271,,318,,1408109396,414919440,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1543, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109396415319946,,319,,1408109396,414986436,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109396972302616,,320,,1408109396,972062824,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109396972406958,,321,,1408109396,972107665,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109396972414309,,322,,1408109396,972140023,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109396972489620,,323,,1408109396,972175460,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1523, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109396972494995,,324,,1408109396,972225438,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109397411250759,,325,,1408109397,411053609,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109397411286561,,326,,1408109397,411114902,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109397483599166,,327,,1408109397,483314661,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109397483606913,,328,,1408109397,483345178,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109397483660751,,329,,1408109397,483363959,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109397483666991,,330,,1408109397,483382238,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1504, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109397483672370,,331,,1408109397,483420635,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109398112880573,,332,,1408109398,112681076,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109398112894087,,333,,1408109398,112710202,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109398113010000,,334,,1408109398,112729162,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109398113030323,,335,,1408109398,112747740,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1494, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109398113035593,,336,,1408109398,112813306,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109398420758343,,337,,1408109398,420548780,'',2,/mavlink_controller,Heartbeat sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_heartbeat_msg,387,"['/rosout', '/mavlink/to']"
1408109398620843742,,338,,1408109398,420594534,'',2,/mavlink_controller,System armed,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,167,"['/rosout', '/mavlink/to']"
1408109398620851559,,339,,1408109398,620650697,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109398620968391,,340,,1408109398,620691293,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109398620994026,,341,,1408109398,620728997,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109398620997191,,342,,1408109398,620761226,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1482, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
1408109398621039637,,343,,1408109398,620805244,'',2,/mavlink_controller,Altitude,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,234,"['/rosout', '/mavlink/to']"
1408109399141974451,,344,,1408109399,141809263,'',2,/mavlink_controller,altitude error,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,220,"['/rosout', '/mavlink/to']"
1408109399142227535,,345,,1408109399,141849220,'',4,/mavlink_controller,ch3,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,chatterCallback,224,"['/rosout', '/mavlink/to']"
1408109399142252872,,346,,1408109399,141887039,'',2,/mavlink_controller,RC_override sent,/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,292,"['/rosout', '/mavlink/to']"
1408109399142262866,,347,,1408109399,141922781,'',2,/mavlink_controller,"Joy-> CH1 0, CH2 0, CH3 1480, CH4 0",/home/exchizz/ROS/Projects/UAV/mavlink/src/src/mavlink_ros_to_pixhawk_node.cpp,Mavlink create_rc_override_msg,308,"['/rosout', '/mavlink/to']"
