rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1408109386406989885,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386454593957,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386454606816,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386873680753,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386873777634,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386873923376,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386873929418,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109386874041782,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387428876090,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387428954347,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387434961368,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387435024183,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387435034030,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387435067676,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387435118238,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387935107280,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387935217099,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387935224775,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387935268901,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109387935310054,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388477164454,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483493148,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483504169,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483513572,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483521437,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483581314,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109388483686296,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389035542166,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389035579890,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389035679526,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389035813946,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389035821457,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389550493243,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389550581835,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389557619043,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389557624564,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389557740177,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389557744861,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109389557843114,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390064977097,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390064984736,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390064995698,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390065035890,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390065111637,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390614106422,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390614135435,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390619925337,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390619942026,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390620107210,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390620273003,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109390620279228,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391197413291,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391197476346,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391197516892,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391197555215,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391197604353,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391448145189,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391448182022,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391713614099,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391713795899,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391713805046,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391713873709,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109391713883239,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392272686729,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392273099750,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392273113598,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392273128331,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392273140907,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392745938608,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392745948743,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392746042299,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392746046284,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109392746111669,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393305041233,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393305067007,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393305072505,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393305182294,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393305221576,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393471919968,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393471926649,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393879315736,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393879322487,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393879327660,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393879562387,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109393879567540,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394325252956,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394325284011,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394325476486,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394325489014,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394325495520,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394492235367,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109394492336208,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395423731626,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395423865687,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395430745144,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395430765672,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395430780703,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395430870793,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395430979212,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395941119281,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395941128649,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395941367781,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395941376532,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109395941411708,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396380037771,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396380172773,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396415199223,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396415205189,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396415210033,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396415344843,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396415355145,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396972387430,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396972726362,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396972737556,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396972743580,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109396972774228,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397411388419,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397411523091,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397483719648,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397483728818,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397483838356,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397483890799,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109397483973562,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398113001857,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398113076265,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398113082287,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398113179983,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398113285363,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398420829570,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398620856015,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398620965137,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398621032319,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398621107254,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398621246175,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109398621254189,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399142223620,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399142249924,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399142344676,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399142352590,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399142424689,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399450357925,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399450459474,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399650605324,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399650616697,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399650636537,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399650644502,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109399650790234,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400171648913,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400171682393,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400171805405,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400171814358,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400171924316,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400479806911,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400479873309,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400679950745,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400679958121,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400680047445,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400680055869,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109400680239471,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401201322520,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401201335864,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401201341201,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401201363184,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401201646476,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401510107434,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401510222555,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401710236552,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401710247316,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401710324362,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401710331538,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109401710340311,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402229279850,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402229381483,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402229575836,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402229582670,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402229590465,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402398428584,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740620778,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740699903,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740799825,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740830662,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740926689,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109402740961556,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403259730979,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403259964054,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403259970493,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403260001289,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403260028762,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403388948525,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874098368,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874154720,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874158058,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874191320,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874228754,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109403874291293,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404271291942,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404271298034,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404271305118,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404271311394,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404271412758,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404412277920,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404412283985,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404904366297,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404904465758,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404904492619,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404904558017,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109404904689549,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405417596346,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405417780909,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405417792634,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405417947377,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405418014265,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405456535064,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405456641274,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405934899051,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405934992719,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405935013972,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405935106300,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109405935143909,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406449884686,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406450045671,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406455902578,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406455907888,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406455972800,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406456119600,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406456167132,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406964125210,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406964209716,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406964213387,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406964420596,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109406964424265,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407352366050,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478355158,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478687238,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478699258,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478715809,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478761830,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407478765513,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407994448866,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407994606707,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407994616482,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407994638937,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109407994746528,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408381776463,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408381898260,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408507743835,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408507814978,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408507822610,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408507842297,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109408507933352,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409024976502,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409025179687,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409025183653,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409025258525,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409025437657,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409412013149,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538243485,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538256626,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538466253,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538474291,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538479477,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109409538502628,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410054271738,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410054355309,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410054436525,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410054527694,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410054582584,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410441299011,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410441310479,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410568507898,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410568580377,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410568623257,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410568668882,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109410568829994,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411083725482,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411083922120,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411083936100,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411083963159,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411084111183,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411471917828,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411471926406,100,100,100,100,100,100,100,100,100,100,100,100,100
1408109411597973436,100,100,100,100,100,100,100,100,100,100,100,100,100
